B,d1,d2,d3,d4,d5,d6
0.0,0.7643578643578701,0.8580086580086599,0.8770562770562771,1.2103896103896048,1.2556277056277034,1.4269841269841317
0.1,0.7361245707426187,0.7966068852396928,0.8690927538272826,1.2637675467527822,1.3023166255822982,1.4009575115308754
0.101,0.7354604591467497,0.7955609988473151,0.8691472938086147,1.2644054903541377,1.3033886807223256,1.4003138293371302
0.10200000000000001,0.7347853272167724,0.7945159311172754,0.869204722807762,1.2650406206064853,1.3044714935568038,1.399657053500417
0.10300000000000001,0.7340990290894203,0.7934719776423087,0.869265041383902,1.2656730394495987,1.3055647995733732,1.398986792466494
0.10400000000000001,0.733401419869324,0.7924294312713158,0.8693282503960846,1.2663028507214333,1.3066683315759322,1.3983026311105196
0.10500000000000001,0.7326923560629295,0.7913885817255988,0.8693943509645541,1.2669301594847866,1.3077818200294988,1.3976041290499994
0.10600000000000001,0.7319716960369771,0.7903497151888805,0.8694633444346103,1.2675550714121533,1.3089049932953278,1.3968908188855629
0.10700000000000001,0.7312393004998068,0.7893131138722786,0.8695352323428702,1.2681776922277557,1.3100375777464697,1.396162204386056
0.10800000000000001,0.7304950330035442,0.7882790555564956,0.8696100163857219,1.2687981272057094,1.3111792977529833,1.3954177586425889
0.10900000000000001,0.7297387604649144,0.7872478131137068,0.869687698390134,1.2694164807223487,1.3123298755233312,1.3946569222259066
0.11000000000000001,0.7289703537017251,0.7862196540119353,0.8697682802864257,1.2700328558604541,1.3134890307852247,1.3938791013941438
0.11100000000000002,0.7281896879818168,0.7851948398052846,0.869851764083089,1.2706473540626089,1.3146564802848024,1.3930836664137303
0.11200000000000002,0.7273966435808257,0.7841736256136924,0.8699381518433817,1.2712600748307663,1.3158319370769078,1.3922699500763125
0.11300000000000002,0.7265911063448041,0.783156259596371,0.8700274456638937,1.2718711154690707,1.3170151095715408,1.391437246518823
0.11400000000000002,0.7257729682531693,0.7821429824233643,0.870119647654632,1.2724805708665183,1.3182057002907879,1.3905848104839649
0.11500000000000002,0.7249421279774015,0.7811340267499611,0.8702147599208301,1.2730885333164608,1.3194034042765912,1.3897118571949933
0.11600000000000002,0.7240984914304143,0.7801296166990213,0.8703127845461944,1.2736950923696089,1.3206079070707766,1.3888175630626636
0.11700000000000002,0.7232419723016115,0.7791299673564529,0.8704137235777001,1.2743003347175925,1.3218188821636092,1.387901067495509
0.11800000000000002,0.7223724925721058,0.7781352842849936,0.8705175790115902,1.2749043441038275,1.323035987772001,1.3869614761475635
0.11900000000000002,0.7214899830051325,0.7771457630620358,0.87062435278082,1.275507201259126,1.3242588627614715,1.3859978660137422
0.12000000000000002,0.7205943836060626,0.7761615888463327,0.8707340467436326,1.2761089838590056,1.3254871214588313,1.3850092928735362
0.12100000000000002,0.7196856440471473,0.7751829359790623,0.870846662673201,1.276709766500339,1.326720347009605,1.3839948016951844
0.12200000000000003,0.7187637240520628,0.7742099676241079,0.870962202248494,1.277309620694866,1.3279580828005466,1.3829534407510824
0.12300000000000003,0.7178285937357041,0.7732428354519723,0.8710806670460522,1.2779086148773056,1.329199821273841,1.3818842803762932
0.12400000000000003,0.7168802338951572,0.7722816793717113,0.8712020585327327,1.2785068144260352,1.3304449891759296,1.3807864375498369
0.12500000000000003,0.7159186362482961,0.7713266273142665,0.8713263780593046,1.2791042816943783,1.3316929278586285,1.3796591078357894
0.12600000000000003,0.7149438036169737,0.77037779507042,0.8714536268549704,1.2797010760508103,1.3329428666047969,1.3785016067641402
0.12700000000000003,0.7139557500524605,0.7694352861855887,0.8715838060225414,1.2802972539263715,1.3341938859500075,1.377313423590084
0.12800000000000003,0.7129545009016356,0.7684991919133539,0.8717169165344378,1.2808928688679044,1.3354448663905512,1.376094291773474
